SOA1;SOA2;StimTargetID;StimPair1Bg;StimPair1Target;StimPair2Bg;StimPair2Target;Ring;TargetLuminance;BgLuminance;TargetSelected;TOJ1Correct;TOJ2Correct;Tutorial;InAsteroidField;PresentationSpeed;RingPassSpeed;StationCount;PresentationTurbo;RingPassTurbo;StationExploded;GameTime
-0.05;-0.05;3;0;2;1;3;3;0.47059;0.3451;true;true;true;false;false;3999.92944;5186.125;205;false;true;false;907.43665
0.1;0.05;2;0;2;3;1;0;0.59608;0.3451;false;true;true;false;false;3999.92944;4482.14307;206;false;true;false;910.76642
-0.1;0;3;0;2;1;3;0;0.3451;0.3451;true;false;false;false;false;3999.92944;4519.78418;207;false;true;false;914.20886
0;0.1;0;1;3;2;0;2;0.87843;0.3451;false;true;true;false;false;3999.92944;3999.92944;208;false;true;false;917.86719
-0.05;0.1;2;0;2;1;3;1;0.47059;0.3451;false;false;true;false;false;3999.92944;4608.89404;209;false;true;false;921.36444
0.1;0;1;2;0;3;1;0;0.47059;0.3451;false;false;true;false;false;3999.92944;3999.92944;210;false;false;false;924.97809
0;0.05;0;1;3;2;0;2;0.3451;0.3451;false;true;true;false;false;3999.92944;3999.92944;211;false;true;false;928.57764
-0.1;0;0;1;3;2;0;3;0.47059;0.3451;false;true;true;false;false;3999.92944;4871.28516;212;false;true;false;931.92493
0;0;1;3;1;0;2;3;0.87843;0.3451;false;true;false;false;false;3999.92944;4312.33252;213;false;false;false;935.37811
-0.05;0;1;3;1;2;0;1;0.47059;0.3451;true;true;false;false;false;3999.92944;4974.71973;214;false;true;false;938.67444
0.05;0;0;3;1;2;0;2;0.47059;0.3451;false;false;true;false;false;3999.92944;3999.92944;215;false;false;false;942.104
0;0.1;2;0;2;3;1;3;0.59608;0.3451;true;false;true;false;false;3999.92944;3999.92944;216;false;false;false;945.70129
0;0.1;1;0;2;3;1;3;0.59608;0.3451;false;false;true;false;false;3999.92944;4912.82666;217;false;true;false;949.02209
-0.05;-0.1;3;0;2;1;3;3;0.59608;0.3451;true;true;true;false;false;3999.92944;4168.6582;218;false;false;false;952.45862
-0.05;0.05;0;3;1;2;0;2;0.47059;0.3451;false;true;true;false;false;3999.92944;5023.33691;219;false;true;false;955.76569
-0.1;0;3;2;0;1;3;0;0.59608;0.3451;true;true;false;false;false;4379.08398;3999.92944;220;false;true;false;959.18799
-0.1;-0.05;1;3;1;2;0;1;0.87843;0.3451;true;true;true;false;true;4585.34473;3999.92944;223;false;true;false;962.75073
0;0.1;1;0;2;3;1;3;0.3451;0.3451;false;false;true;false;true;3999.92944;3999.92944;223;false;true;false;966.36578
-0.1;0.05;1;3;1;2;0;1;0.47059;0.3451;true;true;false;false;false;3999.92944;3999.92944;223;false;false;false;975.88202
-0.05;-0.1;3;1;3;0;2;3;0.87843;0.3451;true;true;true;false;false;3999.92944;3999.92944;224;false;true;false;979.4895
0;-0.1;3;2;0;1;3;3;0.47059;0.3451;true;true;true;false;false;3999.92944;3999.92944;225;false;false;false;983.23419
0.05;-0.05;3;0;2;1;3;0;0.87843;0.3451;true;true;true;false;false;3999.92944;5398.37158;226;false;false;false;986.53369
-0.05;0;3;0;2;1;3;3;0.47059;0.3451;true;true;false;false;false;3999.92944;5307.37988;227;false;true;false;989.76251
0.05;-0.05;3;1;3;0;2;2;0.59608;0.3451;false;true;true;false;false;3999.92944;4795.52197;228;false;false;false;993.1178
-0.05;0.05;3;1;3;2;0;0;0.47059;0.3451;true;true;false;false;false;3999.92944;4906.0376;229;false;false;false;996.4884
0;-0.05;3;0;2;1;3;0;0.3451;0.3451;true;true;true;false;false;3999.92944;3999.92944;230;false;false;false;1000.08551
0;0.05;3;1;3;0;2;2;0.3451;0.3451;false;true;false;false;false;3999.92944;4958.69775;231;false;false;false;1003.46069
0;-0.1;0;3;1;2;0;3;0.3451;0.3451;false;true;false;false;false;3999.92944;4413.24219;232;false;true;false;1006.98535
0.05;-0.1;1;0;2;3;1;2;0.3451;0.3451;true;false;true;false;false;3999.92944;3999.92944;233;false;false;false;1010.64722
-0.1;0;3;1;3;2;0;3;0.59608;0.3451;true;true;true;false;false;3999.92944;3999.92944;234;false;false;false;1014.39532
0.05;0.1;3;0;2;1;3;0;0.47059;0.3451;true;true;false;false;false;3999.92944;5500;235;false;true;false;1017.69977
0.1;0.05;0;1;3;2;0;1;0.47059;0.3451;true;true;false;false;false;3999.92944;3999.92944;236;false;true;false;1021.23022
0.05;-0.1;1;3;1;0;2;3;0.59608;0.3451;false;true;true;false;false;3999.92944;3999.92944;237;false;false;false;1024.97644
-0.1;-0.1;2;1;3;0;2;3;0.59608;0.3451;true;true;true;false;false;4072.69922;5301.62012;238;false;true;false;1028.3761
0.05;0;1;2;0;3;1;0;0.87843;0.3451;false;false;true;false;false;3999.92944;5340.52344;239;false;true;false;1031.60327
0;0.05;1;3;1;0;2;1;0.59608;0.3451;true;false;true;false;false;3999.92944;3999.92944;240;false;false;false;1035.15601
0;-0.1;1;2;0;3;1;0;0.87843;0.3451;false;false;false;false;true;3999.92944;3999.92944;243;false;false;false;1038.89648
0.1;0.05;0;1;3;2;0;1;0.87843;0.3451;true;true;false;false;true;3999.92944;5500;243;false;true;false;1042.29028
0.1;0.05;2;0;2;1;3;0;0.3451;0.3451;false;true;false;false;false;3999.92944;3999.92944;243;false;false;false;1051.86731
-0.1;-0.05;2;1;3;0;2;3;0.47059;0.3451;true;true;true;false;false;3999.92944;4708.70557;244;false;true;false;1055.47876
0.05;-0.1;3;1;3;2;0;2;0.47059;0.3451;false;true;false;false;false;3999.92944;4625.89404;245;false;false;false;1058.93103
0;-0.05;2;0;2;3;1;1;0.87843;0.3451;false;true;true;false;false;3999.92944;5500;246;false;true;false;1062.29871
-0.1;0.1;0;1;3;2;0;3;0.3451;0.3451;false;true;true;false;false;3999.92944;5500;247;false;true;false;1065.54858
-0.05;-0.05;3;1;3;0;2;2;0.3451;0.3451;false;false;true;false;false;3999.92944;5376.97021;248;false;true;false;1068.81531
0.05;-0.1;2;3;1;0;2;3;0.59608;0.3451;true;true;true;false;false;3999.92944;3999.92944;249;false;false;false;1072.36597
-0.05;0.1;3;0;2;1;3;2;0.47059;0.3451;false;true;true;false;false;3999.92944;5253.97998;250;false;false;false;1075.75793
0.1;-0.1;2;3;1;0;2;3;0.3451;0.3451;true;true;true;false;false;3999.92944;5189.55762;251;false;true;false;1079.09094
-0.1;0.1;2;3;1;0;2;2;0.47059;0.3451;true;true;false;false;false;3999.92944;5087.15723;252;false;true;false;1082.44812
-0.05;0;0;1;3;2;0;2;0.3451;0.3451;false;false;true;false;false;3999.92944;3999.92944;253;false;true;false;1086.04053
0.05;0;0;2;0;1;3;2;0.87843;0.3451;false;true;true;false;false;3999.92944;3999.92944;254;false;false;false;1089.67798
-0.05;-0.05;0;3;1;2;0;2;0.59608;0.3451;false;true;false;false;false;3999.92944;5092.55859;255;false;true;false;1093.00818
0.05;0.05;3;1;3;0;2;3;0.87843;0.3451;true;false;false;false;false;3999.92944;3999.92944;256;false;false;false;1096.56665
-0.05;-0.05;1;0;2;3;1;2;0.87843;0.3451;true;true;true;false;false;3999.92944;3999.92944;257;false;false;false;1100.27344
0.05;-0.05;1;3;1;2;0;3;0.87843;0.3451;false;true;false;false;false;3999.92944;4491.98096;258;false;true;false;1103.71387
0.1;-0.1;2;0;2;1;3;0;0.87843;0.3451;false;true;true;false;false;3999.92944;3999.92944;259;false;false;false;1107.42908
0.05;0.05;3;2;0;1;3;0;0.59608;0.3451;true;false;false;false;false;3999.92944;3999.92944;260;false;false;false;1111.06775
0.1;0;0;2;0;3;1;3;0.47059;0.3451;false;true;true;false;true;3999.92944;3999.92944;263;false;false;false;1114.72229
0.05;0.05;0;3;1;2;0;3;0.47059;0.3451;false;true;true;false;true;3999.92944;5500;263;false;true;false;1118.1156
-0.1;-0.05;3;1;3;2;0;3;0.47059;0.3451;true;true;false;false;false;3999.92944;3999.92944;263;false;false;false;1127.63574
0.05;0.1;3;1;3;0;2;1;0.3451;0.3451;false;true;true;false;false;3999.92944;5500;264;false;true;false;1131.00647
-0.1;-0.05;0;2;0;3;1;1;0.3451;0.3451;true;true;true;false;false;3999.92944;3999.92944;265;false;false;false;1134.64172
-0.1;0.05;0;2;0;3;1;0;0.87843;0.3451;true;true;true;false;false;3999.92944;4761.71289;266;false;true;false;1138.22742
0.1;-0.1;0;3;1;2;0;3;0.59608;0.3451;false;true;false;false;false;3999.92944;5500;267;false;true;false;1141.42078
0;-0.05;3;0;2;1;3;0;0.87843;0.3451;true;true;true;false;false;3999.92944;5500;268;false;true;false;1144.66931
-0.05;0;2;0;2;1;3;2;0.59608;0.3451;true;true;true;false;false;3999.92944;5500;269;false;true;false;1147.88489
-0.1;0.05;1;2;0;3;1;0;0.3451;0.3451;false;true;true;false;false;3999.92944;5156.12646;270;false;true;false;1151.20227
-0.05;0.05;3;1;3;2;0;0;0.3451;0.3451;true;true;false;false;false;3999.92944;5221.7041;271;false;true;false;1154.54834
-0.05;0.1;0;2;0;3;1;0;0.87843;0.3451;true;true;true;false;false;4091.31689;3999.92944;272;false;false;false;1158.0791
-0.1;0;0;1;3;2;0;3;0.87843;0.3451;false;true;true;false;false;3999.92944;5273.83838;273;false;true;false;1161.42993
0.05;0;0;2;0;3;1;2;0.47059;0.3451;false;true;false;false;false;4177.82959;4191.00928;274;false;false;false;1164.83374
0.05;-0.05;0;1;3;2;0;0;0.59608;0.3451;true;false;true;false;false;3999.92944;5321.23047;275;false;true;false;1168.20349
-0.05;0.1;0;3;1;2;0;1;0.3451;0.3451;true;true;false;false;false;3999.92944;3999.92944;276;false;false;false;1171.74829
0.1;-0.05;1;3;1;0;2;3;0.87843;0.3451;false;true;true;false;false;3999.92944;3999.92944;277;false;false;false;1175.34998
-0.05;0.05;3;0;2;1;3;2;0.3451;0.3451;false;true;true;false;false;3999.92944;4491.06494;278;false;false;false;1178.86902
0.1;0.05;3;0;2;1;3;0;0.59608;0.3451;true;true;false;false;false;3999.92944;5454.43994;279;false;false;false;1182.18994
0;0;0;3;1;2;0;0;0.59608;0.3451;true;true;false;false;false;3999.92944;3999.92944;280;false;false;false;1185.73572
0.1;0;3;0;2;1;3;2;0.87843;0.3451;false;false;true;false;true;3999.92944;5135.5918;283;false;false;false;1189.10876
0;0;2;3;1;0;2;0;0.47059;0.3451;false;true;true;false;true;3999.92944;3999.92944;283;false;false;false;1192.69067
-0.05;0.1;0;2;0;3;1;0;0.3451;0.3451;true;true;true;false;false;3999.92944;3999.92944;283;false;false;false;1202.01306
0;-0.05;1;3;1;2;0;0;0.59608;0.3451;false;true;true;false;false;3999.92944;3999.92944;284;false;false;false;1205.76379
-0.1;-0.05;2;3;1;0;2;2;0.59608;0.3451;true;true;true;false;false;3999.92944;3999.92944;285;false;false;false;1209.52576
0;0;1;3;1;2;0;3;0.3451;0.3451;false;true;true;false;false;3999.92944;3999.92944;286;false;false;false;1213.25793
-0.1;0.1;2;3;1;0;2;1;0.59608;0.3451;false;true;true;false;false;3999.92944;3999.92944;287;false;false;false;1217.00366
-0.1;-0.1;0;2;0;1;3;2;0.47059;0.3451;false;false;false;false;false;3999.92944;5419.51074;288;false;true;false;1220.41162
-0.05;0.1;0;2;0;1;3;0;0.59608;0.3451;true;true;false;false;false;4042.20459;5500;289;false;true;false;1223.62317
0.05;0.05;2;1;3;0;2;1;0.3451;0.3451;false;true;true;false;false;3999.92944;5500;290;false;true;false;1226.84473
0.1;0.05;2;0;2;3;1;0;0.87843;0.3451;false;true;true;false;false;4386.9707;5500;291;false;true;false;1229.97644
-0.1;-0.1;1;2;0;3;1;0;0.3451;0.3451;false;true;false;false;false;3999.92944;5500;292;false;true;false;1233.15881
0.1;0.1;3;2;0;1;3;2;0.59608;0.3451;false;true;true;false;false;3999.92944;5394.29248;293;false;false;false;1236.49268
0.1;0.1;3;2;0;1;3;2;0.47059;0.3451;false;true;true;false;false;3999.92944;5350.08936;294;false;false;false;1239.82117
0.1;0.1;1;0;2;3;1;0;0.3451;0.3451;false;true;true;false;false;3999.92944;5500;295;false;true;false;1243.1145
-0.1;0.05;3;2;0;1;3;1;0.87843;0.3451;false;true;true;false;false;4180.06299;5406.96973;296;false;true;false;1246.35364
-0.05;-0.1;2;0;2;1;3;0;0.3451;0.3451;false;false;true;false;false;4219.09326;4694.65186;297;false;true;false;1249.73694
-0.05;0.1;1;0;2;3;1;3;0.59608;0.3451;false;true;true;false;false;3999.92944;3999.92944;298;false;false;false;1253.48425
-0.1;-0.1;1;2;0;3;1;1;0.87843;0.3451;true;true;true;false;false;4029.00098;3999.92944;299;false;false;false;1257.17847
0.05;0;2;0;2;3;1;0;0.59608;0.3451;false;true;true;false;false;3999.92944;3999.92944;300;false;false;false;1260.896
0.1;0;0;1;3;2;0;1;0.3451;0.3451;true;true;false;false;true;4716.88037;5092.06104;303;false;false;false;1264.01526
0.1;0.1;0;3;1;2;0;3;0.87843;0.3451;false;true;true;false;true;3999.92944;3999.92944;303;false;false;false;1267.7417
-0.1;-0.1;1;3;1;2;0;1;0.59608;0.3451;true;true;true;false;false;3999.92944;3999.92944;303;false;false;false;1277.41992
0.1;0;2;0;2;1;3;3;0.47059;0.3451;true;false;false;false;false;3999.92944;4029.93042;304;false;true;false;1281.12659
0.1;0.05;3;2;0;1;3;0;0.59608;0.3451;true;false;false;false;false;3999.92944;5256.94385;305;false;true;false;1284.49072
-0.1;-0.05;3;2;0;1;3;0;0.3451;0.3451;true;true;true;false;false;3999.92944;5500;306;false;true;false;1287.7041
-0.05;0;2;1;3;0;2;0;0.59608;0.3451;false;true;true;false;false;3999.92944;5363.36963;307;false;false;false;1290.95276
0;-0.05;0;2;0;1;3;2;0.3451;0.3451;false;true;false;false;false;3999.92944;5056.53857;308;false;false;false;1294.27576
-0.05;0.1;0;3;1;2;0;3;0.3451;0.3451;false;false;true;false;false;3999.92944;5500;309;false;true;false;1297.6333
-0.1;0;3;2;0;1;3;0;0.59608;0.3451;true;true;false;false;false;3999.92944;5500;310;false;true;false;1300.84485
0.05;0;3;1;3;0;2;1;0.59608;0.3451;false;true;true;false;false;3999.92944;5500;311;false;true;false;1304.07397
-0.05;0.05;2;0;2;3;1;3;0.87843;0.3451;true;true;true;false;false;3999.92944;5448.72314;312;false;true;false;1307.30078
-0.05;-0.1;0;1;3;2;0;3;0.47059;0.3451;false;true;false;false;false;3999.92944;4516.91943;313;false;false;false;1310.64099
-0.05;0.05;0;2;0;3;1;1;0.47059;0.3451;true;true;false;false;false;3999.92944;4326.57715;314;false;true;false;1314.23364
0;-0.1;1;0;2;3;1;2;0.47059;0.3451;true;false;true;false;false;3999.92944;3999.92944;315;false;false;false;1317.86011
-0.1;0;2;3;1;0;2;1;0.47059;0.3451;false;true;true;false;false;3999.92944;5098.82471;316;false;false;false;1321.24756
0.05;0.1;0;3;1;2;0;3;0.3451;0.3451;false;true;true;false;false;3999.92944;5167.57568;317;false;true;false;1324.57019
-0.1;0.1;0;1;3;2;0;3;0.59608;0.3451;false;true;true;false;false;3999.92944;4505.43311;318;false;false;false;1327.95337
0.05;0;2;1;3;0;2;1;0.3451;0.3451;false;true;true;false;false;3999.92944;5202.66064;319;false;true;false;1331.29163
0.1;0.05;1;3;1;0;2;0;0.87843;0.3451;false;true;true;false;false;4116.77686;4301.29541;320;false;false;false;1334.70483
0.1;0.05;2;3;1;0;2;3;0.47059;0.3451;true;true;false;false;true;3999.92944;5188.88818;323;false;true;false;1338.03809
0.05;-0.05;0;3;1;2;0;1;0.59608;0.3451;true;false;true;false;true;4336.76123;3999.92944;323;false;true;false;1341.56189
-0.1;0.1;3;1;3;0;2;1;0.87843;0.3451;false;false;true;false;false;3999.92944;3999.92944;323;false;false;false;1351.14734
0.1;-0.1;1;3;1;0;2;3;0.3451;0.3451;false;true;true;false;false;3999.92944;3999.92944;324;false;false;false;1354.86975
0.05;-0.1;2;1;3;0;2;1;0.87843;0.3451;false;true;false;false;false;4100.31641;5231.6167;325;false;true;false;1358.2428
0;0.05;3;1;3;0;2;3;0.47059;0.3451;true;false;false;false;false;3999.92944;4066.00024;326;false;false;false;1361.73132
0.1;-0.05;3;2;0;1;3;0;0.87843;0.3451;true;false;true;false;false;3999.92944;3999.92944;327;false;true;false;1365.34448
0;0.1;2;0;2;3;1;3;0.3451;0.3451;true;false;true;false;false;3999.92944;3999.92944;328;false;false;false;1368.95801
0;0;2;3;1;0;2;1;0.47059;0.3451;false;false;true;false;false;3999.92944;5151.26807;329;false;true;false;1372.29272
0.05;0.05;3;0;2;1;3;0;0.3451;0.3451;true;true;false;false;false;4080.08936;4331.19727;330;false;true;false;1375.64319
0.05;0.1;2;0;2;3;1;1;0.87843;0.3451;false;true;false;false;false;3999.92944;3999.92944;331;false;false;false;1379.30518
-0.1;-0.05;2;3;1;0;2;1;0.87843;0.3451;false;true;false;false;false;3999.92944;3999.92944;332;false;false;false;1382.89844
0;-0.1;3;0;2;1;3;2;0.3451;0.3451;false;false;false;false;false;3999.92944;3999.92944;333;false;false;false;1386.50671
0.1;-0.05;3;0;2;1;3;0;0.59608;0.3451;true;true;true;false;false;3999.92944;3999.92944;334;false;false;false;1390.25281
0;0;0;3;1;2;0;0;0.87843;0.3451;true;true;false;false;false;3999.92944;5497.35449;335;false;true;false;1393.66187
-0.1;0.1;2;0;2;3;1;2;0.59608;0.3451;true;true;false;false;false;3999.92944;5438.07861;336;false;false;false;1396.9165
0.05;-0.05;1;2;0;3;1;0;0.3451;0.3451;false;false;false;false;false;3999.92944;5003.12012;337;false;true;false;1400.27515
0;0.1;2;3;1;0;2;0;0.59608;0.3451;false;true;true;false;false;3999.92944;3999.92944;338;false;false;false;1403.94922
-0.05;0;1;2;0;3;1;2;0.87843;0.3451;true;false;false;false;false;3999.92944;4059.27466;339;false;false;false;1407.53271
0.05;-0.1;1;3;1;0;2;0;0.47059;0.3451;false;true;false;false;false;3999.92944;4387.37744;340;false;false;false;1411.10767
0.1;0;1;3;1;2;0;0;0.87843;0.3451;false;true;false;false;true;3999.92944;4802.48242;343;false;true;false;1414.70337
0.1;0.1;1;3;1;0;2;0;0.59608;0.3451;false;true;true;false;true;3999.92944;3999.92944;343;false;false;false;1418.39941
0.05;0.05;3;1;3;2;0;2;0.47059;0.3451;false;true;true;false;false;3999.92944;3999.92944;343;false;false;false;1427.31421
0;-0.1;0;1;3;2;0;1;0.87843;0.3451;true;true;true;false;false;3999.92944;5228.25732;344;false;true;false;1430.67908
0.05;0;1;3;1;0;2;3;0.87843;0.3451;false;true;false;false;false;3999.92944;4742.25146;345;false;true;false;1434.03137
0;-0.05;2;1;3;0;2;3;0.59608;0.3451;true;false;true;false;false;3999.92944;4798.31592;346;false;false;false;1437.44934
0.05;-0.05;1;3;1;0;2;0;0.59608;0.3451;false;true;false;false;false;3999.92944;5286.78369;347;false;true;false;1440.81299
0;0.05;3;1;3;0;2;3;0.59608;0.3451;true;false;false;false;false;3999.92944;3999.92944;348;false;false;false;1444.37512
-0.1;-0.05;1;3;1;2;0;1;0.87843;0.3451;true;true;true;false;false;3999.92944;3999.92944;349;false;false;false;1447.97363
0;-0.05;1;0;2;3;1;2;0.47059;0.3451;true;false;true;false;false;3999.92944;5151.36279;350;false;true;false;1451.29907
-0.1;-0.1;1;2;0;3;1;2;0.87843;0.3451;true;false;true;false;false;4134.70068;4959.4751;351;false;true;false;1454.68567
0.05;0.05;0;2;0;3;1;2;0.59608;0.3451;false;true;false;false;false;3999.92944;3999.92944;352;false;false;false;1458.29297
-0.1;0.1;3;1;3;0;2;2;0.3451;0.3451;false;false;false;false;false;3999.92944;3999.92944;353;false;false;false;1461.89026
0;0;1;3;1;2;0;1;0.3451;0.3451;true;false;false;false;false;3999.92944;3999.92944;354;false;false;false;1465.5957
0.05;0.05;3;1;3;2;0;3;0.87843;0.3451;true;false;true;false;false;3999.92944;3999.92944;355;false;false;false;1469.3363
-0.1;-0.1;3;1;3;0;2;0;0.3451;0.3451;true;true;false;false;false;3999.92944;5500;356;false;true;false;1472.69824
-0.1;0.1;2;0;2;1;3;3;0.47059;0.3451;true;true;false;false;false;3999.92944;4775.20264;357;false;false;false;1476.03552
0.1;0;2;1;3;0;2;1;0.47059;0.3451;false;true;true;false;false;3999.92944;4339.55518;358;false;true;false;1479.62585
0;0.05;1;2;0;3;1;2;0.47059;0.3451;true;true;false;false;false;3999.92944;4900.47656;359;false;true;false;1483.02576
-0.05;-0.1;3;0;2;1;3;1;0.3451;0.3451;false;false;false;false;false;3999.92944;3999.92944;360;false;false;false;1486.63733
0.05;-0.1;0;2;0;3;1;3;0.3451;0.3451;false;true;false;false;true;3999.92944;3999.92944;363;false;true;false;1490.34058
-0.05;0;2;0;2;3;1;1;0.87843;0.3451;false;false;false;false;true;3999.92944;3999.92944;363;false;true;false;1493.98682
0.1;0.05;1;0;2;3;1;1;0.3451;0.3451;true;true;false;false;false;3999.92944;3999.92944;363;false;false;false;1503.60535
0.05;-0.1;0;3;1;2;0;3;0.3451;0.3451;false;true;false;false;false;3999.92944;3999.92944;364;false;false;false;1507.21765
-0.05;0.1;2;1;3;0;2;0;0.59608;0.3451;false;true;true;false;false;3999.92944;3999.92944;365;false;false;false;1510.96838
-0.1;0.05;3;1;3;2;0;0;0.59608;0.3451;true;true;false;false;false;3999.92944;3999.92944;366;false;false;false;1514.71497
0.05;-0.1;0;2;0;1;3;3;0.59608;0.3451;false;true;true;false;false;3999.92944;5500;367;false;true;false;1518.10291
0.1;0.1;1;3;1;2;0;1;0.3451;0.3451;true;false;false;false;false;3999.92944;3999.92944;368;false;false;false;1521.73743
-0.05;-0.05;2;0;2;1;3;0;0.87843;0.3451;false;false;true;false;false;3999.92944;5023.74951;369;false;true;false;1525.29761
0;-0.1;2;0;2;1;3;3;0.3451;0.3451;true;false;true;false;false;3999.92944;4208.83398;370;false;false;false;1528.86914
-0.1;-0.05;3;0;2;1;3;3;0.47059;0.3451;true;true;true;false;false;3999.92944;5224.99756;371;false;false;false;1532.23914
-0.1;0;1;3;1;2;0;2;0.59608;0.3451;true;true;true;false;false;3999.92944;5500;372;false;true;false;1535.54846
0.1;0;3;2;0;1;3;0;0.59608;0.3451;true;false;false;false;false;4784.13916;5411.05811;373;false;false;false;1538.63464
0.1;0.05;0;2;0;3;1;3;0.59608;0.3451;false;true;true;false;false;3999.92944;5500;374;false;true;false;1541.97974
-0.05;0;1;3;1;0;2;1;0.3451;0.3451;true;true;true;false;false;3999.92944;4683.42529;375;false;true;false;1545.29626
0.1;-0.1;3;1;3;0;2;1;0.47059;0.3451;false;true;false;false;false;3999.92944;4717.34229;376;false;false;false;1548.70154
0.1;-0.05;1;3;1;2;0;2;0.87843;0.3451;true;false;false;false;false;3999.92944;3999.92944;377;false;false;false;1552.30322
0.05;-0.05;0;2;0;3;1;2;0.47059;0.3451;false;true;true;false;false;3999.92944;3999.92944;378;false;false;false;1556.00598
0;-0.1;2;0;2;3;1;2;0.87843;0.3451;true;false;true;false;false;3999.92944;5051.08838;379;false;false;false;1559.37195
-0.05;0.1;2;0;2;3;1;3;0.47059;0.3451;true;true;true;false;false;3999.92944;5053.89648;380;false;false;false;1562.72693
0.05;0.1;3;0;2;1;3;1;0.47059;0.3451;false;true;true;false;true;3999.92944;5082.7124;383;false;true;false;1566.07007
0.05;-0.05;0;2;0;3;1;1;0.3451;0.3451;true;false;true;false;true;3999.92944;4875.2915;383;false;true;false;1569.41833
-0.05;-0.05;3;1;3;2;0;0;0.3451;0.3451;true;true;true;false;false;3999.92944;3999.92944;383;false;false;false;1579.09912
0.1;0.1;3;1;3;2;0;1;0.47059;0.3451;false;true;false;false;false;3999.92944;4314.43408;384;false;false;false;1582.63184
0.1;0;0;3;1;2;0;3;0.87843;0.3451;false;true;true;false;false;3999.92944;5500;385;false;true;false;1585.98303
-0.05;-0.1;3;1;3;2;0;0;0.59608;0.3451;true;true;true;false;false;4006.73486;5154.91943;386;false;false;false;1589.26001
-0.1;-0.1;3;0;2;1;3;0;0.47059;0.3451;true;false;true;false;false;3999.92944;5244.11475;387;false;false;false;1592.71619
0.05;0;2;1;3;0;2;1;0.87843;0.3451;false;true;true;false;false;3999.92944;4165.73877;388;false;true;false;1596.22339
-0.05;-0.1;3;0;2;1;3;3;0.59608;0.3451;true;true;true;false;false;3999.92944;5151.63477;389;false;true;false;1599.61694
-0.05;-0.05;0;2;0;3;1;0;0.47059;0.3451;true;true;false;false;false;3999.92944;5020.24902;390;false;true;false;1602.99915
0.05;-0.05;2;0;2;3;1;1;0.87843;0.3451;false;true;true;false;false;3999.92944;3999.92944;391;false;true;false;1606.60046
0.05;-0.1;3;1;3;0;2;1;0.87843;0.3451;false;true;false;false;false;3999.92944;4515.57959;392;false;false;false;1610.0437
0;0.05;1;2;0;3;1;0;0.3451;0.3451;false;false;true;false;false;3999.92944;3999.92944;393;false;false;false;1613.63635
-0.05;0.1;3;1;3;0;2;0;0.3451;0.3451;true;true;true;false;false;3999.92944;4996.20557;394;false;false;false;1617.18481
-0.1;0.05;1;3;1;0;2;1;0.47059;0.3451;true;true;true;false;false;3999.92944;4555.6958;395;false;false;false;1620.64832
-0.1;0.1;0;3;1;2;0;1;0.87843;0.3451;true;true;false;false;false;3999.92944;5500;396;false;true;false;1624.01489
-0.05;-0.05;3;0;2;1;3;2;0.59608;0.3451;false;true;false;false;false;3999.92944;4376.42041;397;false;false;false;1627.43262
0;0;2;0;2;3;1;2;0.59608;0.3451;true;false;false;false;false;3999.92944;3999.92944;398;false;false;false;1631.03113
-0.05;0.1;0;3;1;2;0;1;0.47059;0.3451;true;true;false;false;false;3999.92944;5185.77051;399;false;true;false;1634.40686
0;-0.05;1;3;1;0;2;2;0.47059;0.3451;true;false;true;false;false;3999.92944;3999.92944;400;false;false;false;1637.99036
0.1;0;0;2;0;3;1;3;0.3451;0.3451;false;true;true;false;true;3999.92944;5049.00488;403;false;false;false;1641.38513
0.1;0.1;1;2;0;3;1;3;0.87843;0.3451;false;true;true;false;true;3999.92944;5500;403;false;true;false;1644.76685
-0.1;-0.1;1;0;2;3;1;2;0.3451;0.3451;true;true;true;false;false;3999.92944;3999.92944;403;false;false;false;1654.03894
0.05;0;0;1;3;2;0;3;0.59608;0.3451;false;false;true;false;false;3999.92944;4759.49756;404;false;false;false;1657.60913
-0.1;-0.05;3;0;2;1;3;2;0.59608;0.3451;false;true;false;false;false;3999.92944;3999.92944;405;false;false;false;1661.36121
0.05;0;1;3;1;2;0;0;0.3451;0.3451;false;true;false;false;false;3999.92944;3999.92944;406;false;false;false;1665.11646
-0.1;0;2;1;3;0;2;1;0.3451;0.3451;false;false;true;false;false;3999.92944;3999.92944;407;false;false;false;1668.84741
0.05;-0.1;2;1;3;0;2;2;0.87843;0.3451;true;true;true;false;false;3999.92944;3999.92944;408;false;false;false;1672.58911
0.1;-0.1;3;0;2;1;3;0;0.59608;0.3451;true;true;true;false;false;3999.92944;3999.92944;409;false;false;false;1676.31873
-0.05;0.1;3;1;3;2;0;3;0.87843;0.3451;true;true;true;false;false;3999.92944;3999.92944;410;false;false;false;1680.05945
0.05;0.1;1;3;1;0;2;2;0.59608;0.3451;true;false;false;false;false;3999.92944;3999.92944;411;false;false;false;1683.79443
-0.1;-0.1;0;3;1;2;0;3;0.59608;0.3451;false;false;false;false;false;3999.92944;3999.92944;412;false;false;false;1687.54236
-0.1;0.05;0;1;3;2;0;3;0.59608;0.3451;false;true;true;false;false;3999.92944;3999.92944;413;false;false;false;1691.2644
0.05;0;1;3;1;2;0;0;0.47059;0.3451;false;true;false;false;false;4392.59375;5356.2832;414;true;true;false;1694.6554
-0.05;-0.1;1;3;1;2;0;0;0.47059;0.3451;false;false;true;false;false;4071.59399;5500;415;false;true;false;1697.86743
