SOA1;SOA2;StimTargetID;StimPair1Bg;StimPair1Target;StimPair2Bg;StimPair2Target;Ring;TargetLuminance;BgLuminance;TargetSelected;TOJ1Correct;TOJ2Correct;Tutorial;InAsteroidField;PresentationSpeed;RingPassSpeed;StationCount;PresentationTurbo;RingPassTurbo;StationExploded;GameTime
-0.05;0.05;2;1;3;0;2;0;0.47059;0.3451;false;true;true;false;false;3577.30884;5232.40381;37;false;true;false;266.60223
0;0;3;1;3;0;2;2;0.47059;0.3451;false;true;false;false;false;3613.05933;4306.77979;38;false;true;false;270.43243
0.1;0.05;2;3;1;0;2;0;0.87843;0.3451;false;true;true;false;false;3652.62744;4868.95312;39;false;false;false;274.14575
0.05;0.1;3;1;3;2;0;2;0.47059;0.3451;false;true;true;false;false;3689.57959;5235.34766;40;false;true;false;277.80069
-0.05;0;2;3;1;0;2;2;0.3451;0.3451;true;true;false;false;true;3725.43433;4659.21973;43;false;false;false;281.43857
0.05;0.1;1;3;1;0;2;0;0.3451;0.3451;false;true;true;false;true;3762.40601;5371.6499;43;false;true;false;285.00293
0.05;-0.1;1;3;1;2;0;0;0.3451;0.3451;false;true;true;false;false;3853.03271;3875.93115;43;false;false;false;294.38547
-0.05;0.1;1;2;0;3;1;0;0.87843;0.3451;false;true;true;false;false;3891.82715;3914.38794;44;false;false;false;298.23193
0.1;0;0;2;0;1;3;3;0.87843;0.3451;false;true;false;false;false;3930.14746;3952.53833;45;false;false;false;302.04266
0.1;0.05;1;3;1;0;2;0;0.47059;0.3451;false;true;true;false;false;3967.99609;4957.38086;46;false;false;false;305.5675
0;0;2;3;1;0;2;2;0.3451;0.3451;true;false;false;false;false;3999.98022;3999.98022;47;false;false;false;309.30127
-0.05;0;2;0;2;1;3;2;0.3451;0.3451;true;true;true;false;false;3999.98022;3999.98022;48;false;false;false;313.03555
0.05;0.05;3;0;2;1;3;1;0.87843;0.3451;false;true;true;false;false;3999.98022;3999.98022;49;false;false;false;316.771
0;0.05;3;2;0;1;3;1;0.3451;0.3451;false;false;true;false;false;3999.98022;3999.98022;50;false;false;false;320.51257
0;0;2;0;2;3;1;1;0.59608;0.3451;false;true;false;false;false;3999.98022;3999.98022;51;false;false;false;324.2377
0.1;-0.1;1;0;2;3;1;1;0.87843;0.3451;true;true;true;false;false;3999.98022;3999.98022;52;false;false;false;327.97678
0.1;-0.05;3;2;0;1;3;3;0.47059;0.3451;true;true;true;false;false;3999.98022;3999.98022;53;false;false;false;331.71686
0.05;-0.05;0;3;1;2;0;0;0.47059;0.3451;true;true;true;false;false;3999.98022;3999.98022;54;false;false;false;335.44296
0.05;-0.1;2;0;2;1;3;0;0.59608;0.3451;false;true;true;false;false;3999.98022;3999.98022;55;false;false;false;339.18137
0.1;-0.05;1;2;0;3;1;2;0.3451;0.3451;true;true;true;false;false;3999.98022;3999.98022;56;false;false;false;342.91589
-0.1;0;3;1;3;0;2;0;0.3451;0.3451;true;true;true;false;false;3999.98022;3999.98022;57;false;false;false;346.65811
-0.1;-0.05;1;2;0;3;1;1;0.59608;0.3451;true;true;true;false;false;3999.98022;3999.98022;58;false;false;false;350.39029
0.1;-0.1;1;2;0;3;1;2;0.3451;0.3451;true;true;true;false;false;3999.98022;3999.98022;59;false;false;false;354.13199
0.1;-0.1;0;2;0;1;3;3;0.59608;0.3451;false;true;true;false;false;3999.98022;3999.98022;60;false;false;false;357.87
-0.1;-0.05;2;1;3;0;2;3;0.3451;0.3451;true;true;true;false;true;3999.98022;3999.98022;63;false;false;false;361.59677
0;0.1;0;2;0;3;1;3;0.87843;0.3451;false;true;true;false;true;3999.98022;3999.98022;63;false;false;false;365.32675
0;0.1;2;0;2;1;3;1;0.59608;0.3451;false;true;true;false;false;3999.98022;4717.17627;63;false;true;false;373.67334
-0.1;0.05;2;0;2;1;3;2;0.47059;0.3451;true;true;true;false;false;4731.80615;5460.51123;64;false;true;false;376.82861
0.05;-0.05;1;3;1;2;0;0;0.59608;0.3451;false;true;true;false;false;5500;5302.22168;65;true;true;false;379.8136
-0.1;-0.1;1;3;1;0;2;2;0.47059;0.3451;true;true;true;false;false;5500;5500;66;true;true;false;382.53406
0.05;-0.05;3;0;2;1;3;0;0.87843;0.3451;true;true;true;false;false;5040.11328;5500;67;false;true;false;385.55807
0.05;-0.05;3;0;2;1;3;0;0.59608;0.3451;true;true;true;false;false;4045.10034;5500;68;false;true;false;388.78171
-0.05;-0.1;1;2;0;3;1;1;0.87843;0.3451;true;true;true;false;false;4001.40869;5132.18994;69;false;true;false;392.13208
0.05;0.05;3;1;3;0;2;1;0.59608;0.3451;false;true;true;false;false;4277.82471;5277.51709;70;false;true;false;395.40228
0.1;0;2;0;2;3;1;1;0.47059;0.3451;false;true;false;false;false;4822.82861;5326.31641;71;false;true;false;398.55362
0.1;0.1;0;2;0;1;3;2;0.3451;0.3451;false;true;true;false;false;5013.93262;3999.98022;72;false;true;false;401.89316
-0.1;-0.05;2;0;2;1;3;3;0.59608;0.3451;true;true;true;false;false;3999.98022;3999.98022;73;false;false;false;405.6311
0.05;-0.05;3;1;3;0;2;2;0.87843;0.3451;false;true;true;false;false;3999.98022;5500;74;false;true;false;408.98666
0.05;-0.1;0;1;3;2;0;1;0.87843;0.3451;true;true;true;false;false;3999.98022;5397.10107;75;false;true;false;412.30792
0;0.05;1;2;0;3;1;0;0.87843;0.3451;false;false;true;false;false;3999.98022;5101.55908;76;false;true;false;415.76166
0.1;0;1;0;2;3;1;0;0.3451;0.3451;false;true;true;false;false;3999.98022;5372.24121;77;false;false;false;419.15378
-0.1;-0.1;3;1;3;2;0;0;0.59608;0.3451;true;true;true;false;false;3999.98022;5432.06738;78;false;false;false;422.50888
0.05;-0.1;1;2;0;3;1;2;0.59608;0.3451;true;true;true;false;false;3999.98022;3999.98022;79;false;false;false;426.19226
-0.05;0;3;1;3;0;2;0;0.87843;0.3451;true;true;true;false;false;3999.98022;5045.93408;80;false;true;false;429.72675
-0.05;-0.1;0;3;1;2;0;1;0.3451;0.3451;true;true;true;false;true;3999.98022;5500;83;false;true;false;433.00879
-0.1;0.1;3;0;2;1;3;2;0.3451;0.3451;false;true;true;false;true;4088.73853;5500;83;false;true;false;436.24146
0.1;0.05;0;1;3;2;0;2;0.59608;0.3451;false;true;true;false;false;3999.98022;5318.23633;83;false;false;false;445.423
0;0.1;0;3;1;2;0;2;0.3451;0.3451;false;false;true;false;false;3999.98022;5386.5166;84;false;true;false;448.84641
0.05;-0.1;3;1;3;0;2;2;0.87843;0.3451;false;true;true;false;false;3999.98022;5433.21875;85;false;true;false;452.18854
-0.05;-0.05;2;0;2;1;3;3;0.47059;0.3451;true;true;true;false;false;3999.98022;3999.98022;86;false;false;false;455.78888
-0.1;0;2;3;1;0;2;2;0.59608;0.3451;true;true;false;false;false;4603.48438;5431.47656;87;false;true;false;459.02167
-0.1;0;2;0;2;1;3;2;0.87843;0.3451;true;true;true;false;false;4509.19775;5500;88;false;true;false;462.15915
0.05;0.05;2;0;2;1;3;1;0.47059;0.3451;false;true;true;false;false;4093.16846;4985.97461;89;false;true;false;465.4046
-0.05;0.1;1;3;1;0;2;1;0.87843;0.3451;true;true;true;false;false;4251.13477;4835.70117;90;false;true;false;468.79504
-0.1;0;1;2;0;3;1;1;0.87843;0.3451;true;true;false;false;false;3999.98022;4985.86816;91;false;true;false;472.1633
0;-0.05;0;3;1;2;0;1;0.47059;0.3451;true;false;true;false;false;4055.64966;4947.18701;92;false;true;false;475.55426
0;0.05;0;2;0;1;3;2;0.59608;0.3451;false;true;true;false;false;4177.25586;4996.2583;93;false;true;false;478.92593
0.1;0.1;0;1;3;2;0;2;0.87843;0.3451;false;true;true;false;false;3999.98022;5062.99951;94;false;true;false;482.28641
-0.1;0.1;0;3;1;2;0;2;0.47059;0.3451;false;true;true;false;false;3999.98022;5247.32764;95;false;true;false;485.65976
-0.1;0.1;1;0;2;3;1;1;0.87843;0.3451;true;false;false;false;false;4529.89648;3999.98022;96;false;false;false;489.15689
0.1;0.05;1;3;1;0;2;0;0.87843;0.3451;false;true;true;false;false;3999.98022;4432.7251;97;false;true;false;492.78799
0.1;-0.05;2;3;1;0;2;3;0.59608;0.3451;true;true;true;false;false;4842.26904;4758.91895;98;false;true;false;495.96573
-0.05;0;1;2;0;3;1;0;0.47059;0.3451;false;true;true;false;false;3999.98022;4486.81787;99;false;true;false;499.36212
0;0.05;3;1;3;2;0;2;0.87843;0.3451;false;true;true;false;false;3999.98022;4141.24414;100;false;false;false;502.87619
-0.05;-0.05;0;1;3;2;0;0;0.3451;0.3451;true;true;true;false;true;3999.98022;4956.26074;103;false;false;false;506.3634
0.1;-0.1;3;2;0;1;3;3;0.47059;0.3451;true;true;true;false;true;3999.98022;5404.80518;103;false;true;false;509.78705
0;-0.05;2;3;1;0;2;2;0.59608;0.3451;true;false;true;false;false;3999.98022;3999.98022;103;false;false;false;518.97174
-0.05;-0.1;2;0;2;1;3;3;0.3451;0.3451;true;true;true;false;false;3999.98022;3999.98022;104;false;false;false;522.71869
-0.05;0.1;0;2;0;3;1;0;0.47059;0.3451;true;true;true;false;false;3999.98022;3999.98022;105;false;false;false;526.46631
0;0.1;1;0;2;3;1;0;0.3451;0.3451;false;true;true;false;false;5320.93604;4840.03076;106;true;false;false;529.75208
-0.1;-0.1;0;2;0;1;3;0;0.47059;0.3451;true;true;true;false;false;3999.98022;5500;107;false;true;false;533.14636
-0.05;-0.05;2;1;3;0;2;3;0.3451;0.3451;true;true;true;false;false;3999.98022;5443.07324;108;false;true;false;536.49225
0.1;0;3;0;2;1;3;0;0.87843;0.3451;true;true;false;false;false;3999.98022;5500;109;false;true;false;539.71875
-0.1;-0.1;3;1;3;2;0;0;0.3451;0.3451;true;true;true;false;false;3999.98022;5500;110;false;true;false;543.03473
-0.05;-0.05;2;3;1;0;2;2;0.47059;0.3451;true;true;true;false;false;3999.98022;5343.43115;111;false;false;false;546.33453
0.1;-0.1;1;3;1;2;0;0;0.3451;0.3451;false;true;true;false;false;3999.98022;4928.44531;112;false;false;false;549.75537
0.1;0.1;3;0;2;1;3;1;0.59608;0.3451;false;true;true;false;false;3999.98022;5500;113;false;true;false;553.15167
-0.05;-0.05;2;1;3;0;2;3;0.59608;0.3451;true;true;true;false;false;3999.98022;5348.40723;114;false;true;false;556.52411
0.1;0;1;2;0;3;1;2;0.3451;0.3451;true;true;false;false;false;3999.98022;4336.34814;115;false;true;false;560.10687
-0.1;0.05;0;2;0;3;1;0;0.59608;0.3451;true;true;true;false;false;4131.45996;5499.50488;116;false;true;false;563.36554
-0.1;-0.05;0;2;0;1;3;0;0.3451;0.3451;true;true;true;false;false;3999.98022;5500;117;false;true;false;566.61646
0.05;-0.1;0;2;0;1;3;3;0.3451;0.3451;false;true;true;false;false;3999.98022;5162.23096;118;false;true;false;570.0318
-0.05;-0.1;0;2;0;1;3;0;0.59608;0.3451;true;true;true;false;false;3999.98022;5185.72607;119;false;false;false;573.38452
-0.05;0.1;1;0;2;3;1;3;0.47059;0.3451;false;true;true;false;false;3999.98022;5227.12061;120;false;true;false;576.84241
0;-0.1;1;3;1;2;0;1;0.59608;0.3451;true;false;true;false;true;3999.98022;4938.45166;123;false;true;false;580.2901
0.05;0.1;0;3;1;2;0;3;0.47059;0.3451;false;true;true;false;true;3999.98022;5208.7251;123;false;true;false;583.72009
0;0.1;2;1;3;0;2;0;0.59608;0.3451;false;false;true;false;false;3999.98022;3999.98022;123;false;false;false;592.59229
-0.1;-0.05;3;1;3;2;0;0;0.87843;0.3451;true;true;true;false;false;3999.98022;3999.98022;124;false;false;false;596.34692
0.1;-0.1;0;2;0;1;3;3;0.59608;0.3451;false;true;true;false;false;3999.98022;3999.98022;125;false;false;false;600.09283
-0.1;0;3;1;3;0;2;3;0.47059;0.3451;true;true;false;false;false;3999.98022;4754.82373;126;false;true;false;603.66467
0.1;0.05;1;2;0;3;1;3;0.87843;0.3451;false;true;true;false;false;4469.82178;5411.03027;127;false;true;false;606.86438
0;0;0;1;3;2;0;3;0.87843;0.3451;false;false;true;false;false;4308.42188;4976.66699;128;false;true;false;610.2121
-0.05;0.05;0;3;1;2;0;2;0.3451;0.3451;false;true;true;false;false;4502.46777;5500;129;false;true;false;613.35651
0.05;-0.05;2;0;2;1;3;0;0.47059;0.3451;false;true;true;false;false;4293.21338;5500;130;false;true;false;616.52783
-0.1;0.05;2;1;3;0;2;0;0.47059;0.3451;false;true;true;false;false;3999.98022;5500;131;false;true;false;619.76404
0.05;-0.05;0;1;3;2;0;1;0.47059;0.3451;true;true;true;false;false;4195.46875;5279.68604;132;false;true;false;623.04498
-0.05;0;3;1;3;2;0;0;0.3451;0.3451;true;true;false;false;false;4506.12354;4324.61084;133;false;false;false;626.45532
-0.05;0;1;3;1;2;0;2;0.87843;0.3451;true;true;true;false;false;3999.98022;5500;134;false;true;false;629.84662
-0.1;-0.1;2;3;1;0;2;2;0.59608;0.3451;true;true;true;false;false;4604.55322;4902.6499;135;false;false;false;633.10846
-0.05;0.1;1;2;0;3;1;3;0.59608;0.3451;false;false;true;false;false;3999.98022;3999.98022;136;false;false;false;636.84131
0;0;2;3;1;0;2;2;0.47059;0.3451;true;false;false;false;false;3999.98022;5274.67334;137;false;true;false;640.33142
0;0;1;0;2;3;1;2;0.3451;0.3451;true;false;false;false;false;3999.98022;5150.4668;138;false;true;false;643.79364
0.05;0.1;1;3;1;0;2;0;0.47059;0.3451;false;true;true;false;false;3999.98022;5447.64111;139;false;true;false;647.15948
0;0.1;1;3;1;2;0;2;0.59608;0.3451;true;false;true;false;false;3999.98022;5051.36328;140;false;true;false;650.59302
0.05;-0.1;0;1;3;2;0;1;0.87843;0.3451;true;true;true;false;true;3999.98022;5172.32031;143;false;true;false;654.05566
0.1;0.05;1;3;1;0;2;0;0.87843;0.3451;false;true;true;false;true;3999.98022;5043.12305;143;false;true;false;657.4491
0.1;0;1;3;1;0;2;2;0.47059;0.3451;true;false;false;false;false;3999.98022;3999.98022;143;false;false;false;666.49988
0.05;0.1;3;2;0;1;3;2;0.3451;0.3451;false;true;true;false;false;3999.98022;4621.12256;144;false;false;false;670.06708
-0.05;0.1;2;0;2;1;3;2;0.3451;0.3451;true;true;true;false;false;3999.98022;5433.19678;145;false;true;false;673.51056
-0.05;0.05;3;0;2;1;3;2;0.59608;0.3451;false;true;true;false;false;3999.98022;4941.62939;146;false;false;false;676.88312
0;0.05;1;0;2;3;1;3;0.59608;0.3451;false;false;true;false;false;3999.98022;3999.98022;147;false;false;false;680.61469
-0.05;0.1;2;0;2;1;3;2;0.87843;0.3451;true;true;true;false;false;3999.98022;5359.18799;148;false;true;false;684.0611
-0.1;0;1;2;0;3;1;0;0.47059;0.3451;false;true;true;false;false;3999.98022;5208.90918;149;false;true;false;687.44873
0.1;-0.05;1;3;1;2;0;0;0.87843;0.3451;false;true;true;false;false;4100.98242;5500;150;false;true;false;690.69281
0.05;-0.1;0;3;1;2;0;0;0.3451;0.3451;true;true;true;false;false;3999.98022;5339.01074;151;false;false;false;693.99988
0.05;0;2;0;2;3;1;1;0.47059;0.3451;false;true;false;false;false;3999.98022;4444.02344;152;false;true;false;697.58685
0.05;-0.05;0;1;3;2;0;2;0.59608;0.3451;false;true;false;false;false;4283.80664;4546.93555;153;false;true;false;701.03027
0.1;0.1;2;1;3;0;2;1;0.3451;0.3451;false;true;true;false;false;3999.98022;5249.57422;154;false;false;false;704.37177
0.05;0.05;1;3;1;2;0;3;0.3451;0.3451;false;true;true;false;false;3999.98022;5388.48389;155;false;true;false;707.77887
0;-0.05;1;3;1;0;2;3;0.59608;0.3451;false;true;true;false;false;4324.60791;4733.99658;156;false;true;false;711.20038
-0.05;-0.05;1;3;1;0;2;2;0.87843;0.3451;true;true;true;false;false;3999.98022;5396.10254;157;false;true;false;714.60742
0.1;-0.05;0;1;3;2;0;1;0.59608;0.3451;true;true;true;false;false;4342.47217;5324.24072;158;false;false;false;717.86456
-0.1;0.05;3;0;2;1;3;2;0.87843;0.3451;false;true;true;false;false;3999.98022;5359.43799;159;false;true;false;721.25879
-0.1;-0.1;2;0;2;3;1;2;0.87843;0.3451;true;true;true;false;false;4135.30078;5500;160;false;true;false;724.50623
0.1;0.05;0;1;3;2;0;2;0.3451;0.3451;false;true;true;false;true;3999.98022;5500;163;false;true;false;727.77338
0.05;0;1;3;1;2;0;3;0.3451;0.3451;false;true;true;false;true;4300.49463;5020.56055;163;false;true;false;731.09558
0.1;0.1;0;2;0;3;1;3;0.47059;0.3451;false;true;true;false;false;3999.98022;3999.98022;163;true;true;false;740.30817
0;-0.1;0;1;3;2;0;1;0.87843;0.3451;true;true;true;false;false;5108.87891;3999.98022;164;true;false;false;743.73102
0.05;0.1;1;0;2;3;1;0;0.59608;0.3451;false;true;true;false;false;3999.98022;4730.88037;165;false;false;false;747.28491
0.05;0.05;0;2;0;3;1;3;0.87843;0.3451;false;true;true;false;false;3999.98022;5120.76904;166;false;true;false;750.77582
0.1;-0.1;2;1;3;0;2;2;0.59608;0.3451;true;true;true;false;false;4251.9541;4946.3877;167;false;false;false;754.07947
0.05;0;0;2;0;1;3;2;0.87843;0.3451;false;true;true;false;false;3999.98022;5500;168;false;true;false;757.43854
-0.1;0;2;0;2;1;3;3;0.59608;0.3451;true;true;false;false;false;4423.5459;4362.76367;169;false;true;false;760.86157
0.05;0;1;2;0;3;1;2;0.87843;0.3451;true;true;false;false;false;4324.58252;5354.22314;170;false;true;false;764.12646
-0.05;0.05;1;3;1;0;2;2;0.3451;0.3451;true;true;false;false;false;3999.98022;5346.4126;171;false;true;false;767.49176
-0.05;-0.1;2;0;2;3;1;2;0.87843;0.3451;true;true;true;false;false;4205.35449;3999.98022;172;false;false;false;771.02771
-0.05;-0.1;0;3;1;2;0;1;0.59608;0.3451;true;true;true;false;false;3999.98022;3999.98022;173;false;false;false;774.76117
0;0.05;0;2;0;1;3;2;0.3451;0.3451;false;true;true;false;false;3999.98022;3999.98022;174;false;false;false;778.49371
0;-0.05;3;1;3;2;0;1;0.47059;0.3451;false;true;true;false;false;3999.98022;3999.98022;175;false;false;false;782.23553
0;0.05;3;1;3;2;0;2;0.47059;0.3451;false;true;true;false;false;3999.98022;5500;176;false;true;false;785.62921
0.1;-0.1;0;2;0;3;1;2;0.87843;0.3451;false;true;true;false;false;4434.41699;5500;177;false;true;false;788.81549
0.05;0.05;3;2;0;1;3;2;0.59608;0.3451;false;true;true;false;false;4147.86084;5464.50293;178;false;true;false;792.09222
-0.1;0.05;1;0;2;3;1;3;0.59608;0.3451;false;true;true;false;false;3999.98022;5256.9126;179;false;true;false;795.48816
0;-0.05;1;0;2;3;1;2;0.47059;0.3451;true;false;true;false;false;3999.98022;5445.59424;180;false;true;false;798.81128
0.1;-0.1;1;3;1;0;2;3;0.47059;0.3451;false;true;true;false;true;3999.98022;5459.34668;183;false;true;false;802.15338
-0.05;0.05;3;1;3;2;0;3;0.87843;0.3451;true;true;true;false;true;4173.56299;5315.82324;183;false;true;false;805.42627
-0.1;0.05;1;3;1;0;2;1;0.47059;0.3451;true;true;true;false;false;3999.98022;4320.74854;183;false;true;false;814.28064
-0.1;-0.05;2;1;3;0;2;3;0.47059;0.3451;true;true;true;false;false;3999.98022;3999.98022;184;false;false;false;818.03424
0;0.1;1;2;0;3;1;3;0.87843;0.3451;false;true;true;false;false;3999.98022;3999.98022;185;false;false;false;821.78583
0.05;0.1;1;3;1;0;2;0;0.59608;0.3451;false;true;true;false;false;3999.98022;5364.34668;186;false;true;false;825.21954
0;-0.1;1;3;1;0;2;2;0.87843;0.3451;true;false;true;false;false;4037.43994;5135.74268;187;false;true;false;828.58521
0;0;2;0;2;1;3;2;0.59608;0.3451;true;false;true;false;false;3999.98022;4800.3877;188;false;false;false;831.98895
0;-0.1;0;2;0;1;3;0;0.3451;0.3451;true;false;true;false;false;3999.98022;5021.0166;189;false;true;false;835.53351
0.05;-0.05;2;0;2;3;1;1;0.87843;0.3451;false;true;true;false;false;3999.98022;5183.354;190;false;true;false;839.00623
0;-0.05;3;1;3;0;2;2;0.3451;0.3451;false;true;true;false;false;3999.98022;5215.27393;191;false;false;false;842.42432
0.1;-0.05;2;0;2;1;3;0;0.3451;0.3451;false;true;true;false;false;3999.98022;5184.4375;192;false;false;false;845.8775
-0.1;0.1;0;2;0;3;1;0;0.87843;0.3451;true;true;true;false;false;3999.98022;5352.84326;193;false;true;false;849.30713
0.05;0.05;3;0;2;1;3;1;0.47059;0.3451;false;true;true;false;false;3999.98022;5458.14893;194;false;true;false;852.62219
-0.1;0.1;1;3;1;2;0;2;0.47059;0.3451;true;true;true;false;false;4293.87939;5455.06494;195;false;false;false;855.81183
-0.1;0;0;2;0;3;1;0;0.3451;0.3451;true;true;true;false;false;3999.98022;5500;196;false;true;false;859.11426
-0.1;-0.05;0;2;0;1;3;0;0.47059;0.3451;true;true;true;false;false;4131.79102;5500;197;false;true;false;862.33447
0.05;0;1;0;2;3;1;1;0.59608;0.3451;true;true;false;false;false;3999.98022;5283.84668;198;false;true;false;865.66675
-0.1;0.1;1;3;1;2;0;2;0.3451;0.3451;true;true;true;false;false;3999.98022;5500;199;false;true;false;868.95148
0;-0.05;2;0;2;3;1;1;0.87843;0.3451;false;true;true;false;false;4127.11084;5473.10889;200;false;true;false;872.20551
0.1;0;0;3;1;2;0;0;0.47059;0.3451;true;true;false;false;true;3999.98022;4752.98779;203;false;true;false;875.6889
0.1;0.1;2;0;2;3;1;0;0.87843;0.3451;false;true;true;false;true;3999.98022;5416.79688;203;false;true;false;879.04944
0.05;0;3;1;3;0;2;2;0.59608;0.3451;false;true;false;false;false;3999.98022;3999.98022;203;false;false;false;887.84656
0.1;0;3;0;2;1;3;1;0.87843;0.3451;false;true;true;false;false;3999.98022;3999.98022;204;false;false;false;891.59186
0;0;0;1;3;2;0;0;0.3451;0.3451;true;false;false;false;false;3999.98022;3999.98022;205;false;false;false;895.34399
-0.05;0.05;0;3;1;2;0;2;0.87843;0.3451;false;true;true;false;false;3999.98022;5483.26416;206;false;true;false;898.75928
0.05;0;2;1;3;0;2;2;0.3451;0.3451;true;true;false;false;false;3999.98022;5500;207;false;true;false;902.02924
-0.1;0;2;0;2;1;3;3;0.47059;0.3451;true;true;false;false;false;3999.98022;5453.2749;208;false;true;false;905.36438
-0.05;-0.1;3;2;0;1;3;0;0.3451;0.3451;true;true;true;false;false;3999.98022;5500;209;false;true;false;908.67255
0.05;0.1;2;3;1;0;2;0;0.59608;0.3451;false;true;true;false;false;3999.98022;5500;210;false;true;false;911.95886
0.05;0.1;0;2;0;3;1;3;0.87843;0.3451;false;true;true;false;false;3999.98022;5399.04443;211;false;true;false;915.30603
